"844","Mercedes","C-Class","C270 CDI","170","200","17%","400","480","20%","c-class.jpg"
"845","Mercedes","C-Class","C280","193","208","7%","270","295","9%","c-class.jpg"
"846","Mercedes","C-Class","C30 AMG CDI","231","261","12%","540","590","9%","c-class.jpg"
"847","Mercedes","C-Class","C32 AMG","354","374","5%","450","485","7%","c-class.jpg"
"848","Mercedes","C-Class","C320","218","231","5%","310","337","8%","c-class.jpg"
"849","Mercedes","C-Class","C 320 CDI","220","255","15%","510","578","13%","c-class.jpg"
"850","Mercedes","C-Class","C 320 CDI - Boot Tricore","220","255","15%","510","578","13%","c-class.jpg"
"851","Mercedes","C-Class","C 350 CDI 220- Boot Tricore","220","255","15%","510","578","13%","c-class.jpg"
"852","Mercedes","C-Class","C 350 CDI 227- Boot Tricore","227","257","13%","540","589","9%","c-class.jpg"
"853","Mercedes","C-Class","C43","306","321","4%","410","432","5%","c-class.jpg"
"854","Mercedes","C-Class","C55","361","388","7%","510","545","6%","c-class.jpg"
"855","Mercedes","C-Class","C63 AMG","450","470","4%","600","625","4%","c-class.jpg"
"856","Mercedes","C-Class","C200 CDI Blue Eff","134","165","23%","360","420","16%","c-class.jpg"
"857","Mercedes","C-Class","C220 CDI Blue Eff","168","195","16%","400","480","20%","c-class.jpg"
"858","Mercedes","C-Class","C250 CDI Blue Eff","201","240","19%","500","590","18%","c-class.jpg"
"859","Mercedes","CL","CL 500E","306","331","8%","450","490","8%",""
"860","Mercedes","CL","CL 500","382","392","2%","530","545","2%",""
"861","Mercedes","CL","CL 55 AMG","500","510","2%","700","715","2%",""
"862","Mercedes","CL","CL 600","509","535","5%","800","850","6%",""
"863","Mercedes","CL","CL 63 AMG","517","532","2%","630","660","4%",""
"864","Mercedes","CL","CL 65 AMG","603","617","2%","1000","1050","5%",""
"865","Mercedes","CL","CL500 4600 V8 TwinTurbo Blue","428","428","0%","700","700","0%",""
"866","Mercedes","CLC","CLC 180 K","140","152","8%","220","235","6%","mercedes-clc.jpg"
"867","Mercedes","CLC","CLC 200 K","181","194","7%","250","265","6%","mercedes-clc.jpg"
"868","Mercedes","CLC","CLC 230","201","215","6%","245","267","8%","mercedes-clc.jpg"
"869","Mercedes","CLC","CLC 350","268","284","5%","350","370","5%","mercedes-clc.jpg"
"870","Mercedes","CLC","CLC 200 CDI","120","152","26%","270","320","18%","mercedes-clc.jpg"
"871","Mercedes","CLC","CLC 220 CDI","147","168","14%","340","395","16%","mercedes-clc.jpg"
"872","Mercedes","CLK","CLK 200","136","148","8%","190","205","7%","mercedes-clk.jpg"
"873","Mercedes","CLK","CLK 200 CGI","170","170","0%","250","250","0%","mercedes-clk.jpg"
"874","Mercedes","CLK","CLK 200 K","163","193","18%","230","275","19%","mercedes-clk.jpg"
"875","Mercedes","CLK","CLK 230 K","193","228","18%","280","328","17%","mercedes-clk.jpg"
"876","Mercedes","CLK","CLK 240","163","180","10%","240","260","8%","mercedes-clk.jpg"
"877","Mercedes","CLK","CLK 270 CDI","170","203","19%","400","470","17%","mercedes-clk.jpg"
"878","Mercedes","CLK","CLK 320","218","231","5%","310","337","8%","mercedes-clk.jpg"
"879","Mercedes","CLK","CLK 320 CDI","224","255","13%","510","578","13%","mercedes-clk.jpg"
"880","Mercedes","CLK","CLK 430","279","300","7%","400","425","6%","mercedes-clk.jpg"
"881","Mercedes","CLK","CLK 500","306","318","3%","460","475","3%","mercedes-clk.jpg"
"882","Mercedes","CLK","CLK 55 AMG","367","379","3%","510","525","2%","mercedes-clk.jpg"
"883","Mercedes","CLK","CLK 63 AMG","474","486","2%","600","625","4%","mercedes-clk.jpg"
"884","Mercedes","CLS","CLS 320 CDI","224","255","13%","510","578","13%",""
"885","Mercedes","CLS","CLS 350 CDI 220- Boot Tricore","220","255","15%","510","578","13%",""
"886","Mercedes","CLS","CLS 350 CDI 268- Boot Tricore","268","299","11%","590","670","13%",""
"887","Mercedes","CLS","CLS 350","272","284","4%","350","370","5%",""
"888","Mercedes","CLS","CLS 350 CGI","287","287","0%","365","365","0%",""
"889","Mercedes","CLS","CLS 500 306","306","316","3%","460","475","3%",""
"890","Mercedes","CLS","CLS 500 382","382","392","2%","530","545","2%",""
"891","Mercedes","CLS","CLS 55 AMG","476","486","2%","700","715","2%",""
"892","Mercedes","CLS","CLS 63 AMG","506","516","1%","630","645","2%",""
"893","Mercedes","CLS","CLS500 4600 V8 TwinTurbo","402","402","0%","600","600","0%",""
"894","Mercedes","E-Class","E200","122","152","24%","270","320","18%","MB-E-Class-E500.jpg"
"895","Mercedes","E-Class","E200 CDI 102","102","151","48%","235","348","48%","MB-E-Class-E500.jpg"
"896","Mercedes","E-Class","E200 CDI 116","116","165","42%","250","360","44%","MB-E-Class-E500.jpg"
"897","Mercedes","E-Class","E220 CDI 125","125","151","20%","300","348","16%","MB-E-Class-E500.jpg"
"898","Mercedes","E-Class","E220 CDI 143","143","165","15%","315","360","14%","MB-E-Class-E500.jpg"
"899","Mercedes","E-Class","E220 CDI 150","150","175","16%","340","395","16%","MB-E-Class-E500.jpg"
"900","Mercedes","E-Class","E240","170","182","7%","225","245","8%","MB-E-Class-E500.jpg"
"901","Mercedes","E-Class","E270 CDI 170","170","202","18%","370","483","30%","MB-E-Class-E500.jpg"
"902","Mercedes","E-Class","E270 CDI 177","177","207","16%","400","480","20%","MB-E-Class-E500.jpg"
"903","Mercedes","E-Class","E280 CDI","204","225","10%","444","520","17%","MB-E-Class-E500.jpg"
"904","Mercedes","E-Class","E290 TD","129","157","21%","300","365","21%","MB-E-Class-E500.jpg"
"905","Mercedes","E-Class","E300 TD","177","205","15%","330","378","14%","MB-E-Class-E500.jpg"
"906","Mercedes","E-Class","E320","224","244","8%","316","346","9%","MB-E-Class-E500.jpg"
"907","Mercedes","E-Class","E320 CDI 197","197","222","12%","470","520","10%","MB-E-Class-E500.jpg"
"908","Mercedes","E-Class","E320 CDI 205","205","235","14%","500","570","14%","MB-E-Class-E500.jpg"
"909","Mercedes","E-Class","E350 CDI 227- Boot Tricore","227","257","13%","540","589","9%","MB-E-Class-E500.jpg"
"910","Mercedes","E-Class","E400 CDI","260","290","11%","560","610","8%","MB-E-Class-E500.jpg"
"911","Mercedes","E-Class","E420","279","291","4%","433","458","5%","MB-E-Class-E500.jpg"
"912","Mercedes","E-Class","E430","279","303","8%","400","423","5%","MB-E-Class-E500.jpg"
"913","Mercedes","E-Class","E500","306","331","8%","460","495","7%","MB-E-Class-E500.jpg"
"914","Mercedes","E-Class","E55","354","364","2%","530","543","2%","MB-E-Class-E500.jpg"
"915","Mercedes","E-Class","E55 AMG","476","488","2%","700","715","2%","MB-E-Class-E500.jpg"
"916","Mercedes","E-Class","E63 AMG","506","516","1%","630","645","2%","MB-E-Class-E500.jpg"
"917","Mercedes","E-Class","E200 CDI Blue Eff","134","165","23%","360","420","16%","MB-E-Class-E500.jpg"
"918","Mercedes","E-Class","E220 CDI Blue Eff","168","195","16%","400","480","20%","MB-E-Class-E500.jpg"
"919","Mercedes","E-Class","E250 CDI Blue Eff","201","240","19%","500","590","18%","MB-E-Class-E500.jpg"
"920","Mercedes","E-Class","E320 CDI 224","224","255","13%","540","589","9%","MB-E-Class-E500.jpg"
"921","Mercedes","E-Class","E500 4600 V8 TwinTurbo Blue","402","402","0%","600","600","0%","MB-E-Class-E500.jpg"
"922","Mercedes","G-Class","G270 CDI","156","186","19%","400","470","17%","g-class.jpg"
"923","Mercedes","G-Class","G290 TD","120","152","26%","280","355","26%","g-class.jpg"
"924","Mercedes","G-Class","G300 TD","177","205","15%","330","372","12%","g-class.jpg"
"925","Mercedes","G-Class","G400 CDI","250","285","14%","560","620","10%","g-class.jpg"
"926","Mercedes","G-Class","G500","296","316","6%","456","486","6%","g-class.jpg"
"927","Mercedes","GL","GL450 CDI","302","340","12%","700","780","11%","gl-class.jpg"
"928","Mercedes","GL-Class","GL320 CDI","220","255","15%","510","578","13%","gl-class.jpg"
"929","Mercedes","GL-Class","GL350 CDI 220- Boot Tricore","220","255","15%","510","578","13%","gl-class.jpg"
"930","Mercedes","GL-Class","GL420 CDI","301","345","14%","700","800","14%","gl-class.jpg"
"931","Mercedes","GL-Class","GL500","382","392","2%","530","545","2%","gl-class.jpg"
"932","Mercedes","ML","ML270 CDI","163","198","21%","370","460","24%","mercedes-ml.jpg"
"933","Mercedes","ML","ML280 CDI","187","225","20%","440","520","18%","mercedes-ml.jpg"
"934","Mercedes","ML","ML320 CDI","220","255","15%","510","578","13%","mercedes-ml.jpg"
"935","Mercedes","ML","ML350 CDI 220- Boot Tricore","220","255","15%","510","578","13%","mercedes-ml.jpg"
"936","Mercedes","ML","ML350 CDI 227- Boot Tricore","227","257","13%","540","589","9%","mercedes-ml.jpg"
"937","Mercedes","ML","ML 400 CDI","250","285","14%","560","630","12%","mercedes-ml.jpg"
"938","Mercedes","ML","ML420 CDI","301","345","14%","700","800","14%","mercedes-ml.jpg"
"939","Mercedes","ML","ML320","218","232","6%","310","338","9%","mercedes-ml.jpg"
"940","Mercedes","ML","ML 350 - 235","235","247","5%","345","360","4%","mercedes-ml.jpg"
"941","Mercedes","ML","ML 350 - 268","268","284","5%","350","370","5%","mercedes-ml.jpg"
"942","Mercedes","ML","ML430","272","288","5%","390","425","8%","mercedes-ml.jpg"
"943","Mercedes","ML","ML500 - 292","292","312","6%","440","470","6%","mercedes-ml.jpg"
"944","Mercedes","ML","ML500 - 301","301","311","3%","460","475","3%","mercedes-ml.jpg"
"945","Mercedes","ML","ML500 - 382","382","392","2%","530","545","2%","mercedes-ml.jpg"
"946","Mercedes","ML","ML 63 AMG","502","516","2%","630","645","2%","mercedes-ml.jpg"
"947","Mercedes","ML","ML300 CDI","201","230","14%","500","560","12%","mercedes-ml.jpg"
"948","Mercedes","ML","ML450 CDI","302","340","12%","700","780","11%","mercedes-ml.jpg"
"949","Mercedes","R-CLASS","R280 CDI","187","225","20%","440","520","18%","R-class.jpg"
"950","Mercedes","R-CLASS","R320 CDI","220","255","15%","510","578","13%","R-class.jpg"
"951","Mercedes","R-CLASS","R350 CDI 220- Boot Tricore","220","255","15%","510","578","13%","R-class.jpg"
"952","Mercedes","R-CLASS","R350","268","284","5%","350","370","5%","R-class.jpg"
"953","Mercedes","R-CLASS","R500","301","311","3%","460","475","3%","R-class.jpg"
"954","Mercedes","R-CLASS","R500 AMG","382","392","2%","530","545","2%","R-class.jpg"
"955","Mercedes","R-CLASS","R63","502","512","1%","630","645","2%","R-class.jpg"
"956","Mercedes","R-CLASS","R300 CDI","188","210","11%","440","500","13%","R-class.jpg"
"957","Mercedes","S-CLASS","S320","224","237","5%","316","339","7%",""
"958","Mercedes","S-CLASS","S320 CDI - 227","227","261","14%","540","590","9%",""
"959","Mercedes","S-CLASS","S320 CDI - 204","204","234","14%","500","550","10%",""
"960","Mercedes","S-CLASS","S320 CDI - 197","197","233","18%","470","560","19%",""
"961","Mercedes","S-CLASS","S350 CDI 231- Boot Tricore","231","257","11%","540","589","9%",""
"962","Mercedes","S-CLASS","S350","245","257","4%","350","367","4%",""
"963","Mercedes","S-CLASS","S400 CDI","279","301","7%","400","422","5%",""
"964","Mercedes","S-CLASS","S430","279","301","7%","400","422","5%",""
"965","Mercedes","S-CLASS","S500","306","331","8%","460","495","7%",""
"966","Mercedes","S-CLASS","S55 AMG","500","510","2%","700","715","2%",""
"967","Mercedes","S-CLASS","S600","500","515","3%","800","820","2%",""
"968","Mercedes","S-CLASS","S63 AMG","517","532","2%","630","660","4%",""
"969","Mercedes","S-CLASS","S65 AMG","612","627","2%","1000","1020","2%",""
"970","Mercedes","S-CLASS","S500 4600 V8 TwinTurbo Blue","428","428","0%","700","700","0%",""
"971","Mercedes","SL","SL 320","224","236","5%","315","330","4%",""
"972","Mercedes","SL","SL 500","306","316","3%","460","475","3%",""
"973","Mercedes","SL","SL 600","394","409","3%","570","590","3%",""
"974","Mercedes","SL","SL280","204","217","6%","270","290","7%",""
"975","Mercedes","SL","SL500","306","331","8%","460","495","7%",""
"976","Mercedes","SL","SL55 AMG","500","510","2%","700","715","2%",""
"977","Mercedes","SL","SL63 AMG","517","532","2%","630","660","4%",""
"978","Mercedes","SL","SL65 AMG","612","627","2%","1000","1020","2%",""
"979","Mercedes","SL","SL500 4600 V8 TwinTurbo","428","428","0%","700","700","0%",""
"980","Mercedes","SLK","SLK 200K","163","193","18%","230","270","17%","mercedes-slk.jpg"
"981","Mercedes","SLK","SLK 200K 1.8","163","183","12%","240","270","12%","mercedes-slk.jpg"
"982","Mercedes","SLK","SLK 230K - 193","193","223","15%","280","330","17%","mercedes-slk.jpg"
"983","Mercedes","SLK","SLK 230K - 197","197","227","15%","280","330","17%","mercedes-slk.jpg"
"984","Mercedes","SLK","SLK 320","218","238","9%","310","340","9%","mercedes-slk.jpg"
"985","Mercedes","SLK","SLK 32AMG","354","374","5%","450","480","6%","mercedes-slk.jpg"
"986","Mercedes","SLK","SLK 55 AMG","360","388","7%","510","545","6%","mercedes-slk.jpg"
"987","Mercedes","Viano","Viano 2.0 CDI","109","139","27%","270","320","18%","viano.jpg"
"988","Mercedes","Viano","Viano 2.2 CDI","150","180","20%","330","380","15%","viano.jpg"
"989","Mercedes","Viano","Viano 3.0 CDI","204","234","14%","500","550","10%","viano.jpg"
"990","MG","ZT","2.0 CDTi - 136","136","153","12%","310","368","18%","zt.jpg"
"991","Mini","Clubman","1.4L","75","82","9%","120","130","8%","Mini-Clubman.jpg"
"992","Mini","Clubman","1.6L","118","128","8%","160","175","9%","Mini-Clubman.jpg"
"993","Mini","Clubman","1.6 D","108","128","18%","260","300","15%","Mini-Clubman.jpg"
"994","Mini","Clubman","1.6 S/C","170","190","11%","220","260","18%","Mini-Clubman.jpg"
"995","Mini","Clubman","1.6T - 172","172","194","12%","240","269","12%","Mini-Clubman.jpg"
"996","Mini","Clubman","1.6T - 181","181","194","7%","240","269","12%","Mini-Clubman.jpg"
"997","Mini","Cooper","1.4 D","75","105","40%","180","221","22%","Mini-Cooper.jpg"
"998","Mini","Cooper","1.6L","115","125","8%","150","165","10%","Mini-Cooper.jpg"
"999","Mini","Cooper","1.6 S/C","170","190","11%","220","260","18%","Mini-Cooper.jpg"
"1000","Mini","Cooper","1.6T - 172","172","194","12%","240","269","12%","Mini-Cooper.jpg"
"1001","Mini","Cooper","1.6T JCW 208","208","223","7%","280","298","6%","Mini-Cooper.jpg"
"1002","Mini","Cooper","1.6 D","108","128","18%","260","300","15%","Mini-Cooper.jpg"
"1003","Mini","One","1.4L - 75","75","82","9%","120","130","8%","Mini-One.jpg"
"1004","Mini","One","1.6 D","108","128","18%","260","300","15%","Mini-One.jpg"
"1005","Mini","One","1.6L (2006 on) 96","96","106","10%","153","165","7%","Mini-One.jpg"
"1006","Mini","One","1.6L (2006 on) 73","73","83","13%","140","152","8%","Mini-One.jpg"
"1007","Mini","One","1.6 L (2001-2006) 90","90","120","33%","140","170","21%","Mini-One.jpg"
"1008","Mini","One","1.4 L - 93","93","100","7%","140","150","7%","Mini-One.jpg"
"1009","Mini","One","1.4D","75","105","40%","180","221","22%","Mini-One.jpg"
"1010","Mitsubishi","ASX","1.8 DiD","147","180","22%","300","380","26%","lancer.jpg"
"1011","Mitsubishi","Carisma","1.9 DID","115","140","21%","270","320","18%","carisma.jpg"
"1012","Mitsubishi","Colt","1.5 DID","94","117","24%","210","257","22%","colt.jpg"
"1013","Mitsubishi","Grandis","2.0 DID","134","169","26%","310","394","27%","OutLander.jpg"
"1014","Mitsubishi","Lancer","2.0 DID","138","169","22%","310","394","27%","lancer.jpg"
"1015","Mitsubishi","Outlander","2.0 DID","138","169","22%","310","394","27%","OutLander.jpg"
"1016","Mitsubishi","Outlander","2.2 DID","154","193","25%","330","420","27%","OutLander.jpg"
"1017","Mitsubishi","Outlander","2200 16v DI-D - 171","171","201","17%","380","460","21%","OutLander.jpg"
"1018","Mitsubishi","Shogun","3.2 DI-D 158 2000 onwards","158","191","20%","373","465","24%","shougan.jpg"
"1019","Mitsubishi","Shogun","3.2 DI-D 162 2000-2001","162","191","17%","373","465","24%","shougan.jpg"
"1020","Mitsubishi","Shogun","3.2 DI-D 168 2007 onwards","168","199","18%","381","478","25%","shougan.jpg"
"1021","Mitsubishi","Shogun","3.2 DI-D 200 2007 onwards","200","234","17%","441","530","20%","shougan.jpg"
"1022","Mitsubishi","Shogun Sport","3.2 DI-D 158 2000 onwards","158","191","20%","373","465","24%","shougan.jpg"
"1023","Mitsubishi","Shogun Sport","3.2 DI-D 162 2000-2001","162","191","17%","373","465","24%","shougan.jpg"
"1024","Mitsubishi","Shogun Sport","3.2 DI-D 168 2007 onwards","168","199","18%","381","478","25%","shougan.jpg"
"1025","Mitsubishi","Shogun Sport","3.2 DI-D 200 2007 onwards","200","234","17%","441","530","20%","shougan.jpg"
"1026","Mitsubishi","Space Star","1.9 DID - 102","102","128","25%","215","250","16%","space-star.jpg"
"1027","Mitsubishi","Space Star","1.9 DID - 115","115","140","21%","265","320","20%","space-star.jpg"
"1028","Morgan","Roadster","3.0 V6","223","236","5%","280","297","6%","Morgan-Roadster.jpg"
"1029","Nissan","350z","3500 V6 - 276","276","287","3%","363","363","0%","Nissan-350z.jpg"
"1030","Nissan","350z","3500 V6 - 300","295","300","1%","353","353","0%","Nissan-350z.jpg"
"1031","Nissan","350z","3500 V6 - 313","308","308","0%","358","358","0%","Nissan-350z.jpg"
"1032","Nissan","370z","3700 V6","326","326","0%","366","366","0%","Nissan-370z.jpg"
"1033","Nissan","Almera","1.5 Dci","80","97","21%","184","216","17%","Nissan-Almera.jpg"
"1034","Nissan","Almera","2.2 Dci 110","110","140","27%","238","290","21%","Nissan-Almera.jpg"
"1035","Nissan","Almera","2.2 DCi 136 - 2003 onwards","136","161","18%","314","376","19%","Nissan-Almera.jpg"
"1036","Nissan","Cube","1.5 Dci","108","125","15%","240","290","20%","Nissan-Cube.jpg"
"1037","Nissan","GT-R","3800 V6 TURBO","485","485","0%","588","588","0%","Nissan-Skyline-R35.jpg"
"1038","Nissan","Juke","1.6 Turbo","188","188","0%","240","240","0%","Nissan-Juke.jpg"
"1039","Nissan","Juke","1.5 DCI","109","130","19%","240","300","25%","Nissan-Juke.jpg"
"1040","Nissan","Micra","1.5 DCI - 86","86","103","19%","137","164","19%","Nissan-Micra.jpg"
"1041","Nissan","Micra","1.5 DCI - 65","65","90","38%","160","207","29%","Nissan-Micra.jpg"
"1042","Nissan","Micra","1.5 DCI - 80","80","97","21%","184","216","17%","Nissan-Micra.jpg"
"1043","Nissan","Murano","2.5 DCi 187 2010 onwards","187","218","16%","450","530","17%","murano.jpg"
"1044","Nissan","Note","1.5 DCI - 86","86","103","19%","137","164","19%","Nissan-Note.jpg"
"1045","Nissan","Note","1.5 DCI - 101","101","123","21%","240","290","20%","Nissan-Note.jpg"
"1046","Nissan","Pathfinder","2.5 Dci 187 2010 onwards","187","218","16%","450","530","17%","Pathfinder.jpg"
"1047","Nissan","Pathfinder","2.5 Dci 168 2005 onwards","168","201","19%","403","470","16%","Pathfinder.jpg"
"1048","Nissan","Pathfinder","2.5 Dci 171 2005 onwards","171","203","18%","403","470","16%","Pathfinder.jpg"
"1049","Nissan","Patrol","3.0 DI","158","188","18%","354","410","15%","patrol.jpg"
"1050","Nissan","Primera","2.2 Dci 139 2004 onwards","139","161","15%","314","376","19%","Priemera.jpg"
"1051","Nissan","Qashqai","1.5 DCI","105","125","19%","240","290","20%","Nissan-Qashqai.jpg"
"1052","Nissan","Qashqai","2.0 DCI 16V","150","178","18%","340","390","14%","Nissan-Qashqai.jpg"
"1053","Nissan","Terrano II","2.7 TDI","123","153","24%","278","354","27%","Nissan-Terrano-II.jpg"
"1054","Nissan","X-Trail","2.0 DCI - 150","150","178","18%","340","390","14%","Nissan-X-Trail.jpg"
"1055","Nissan","X-Trail","2.0 DCI - 170","170","201","18%","360","412","14%","Nissan-X-Trail.jpg"
"1056","Nissan","X-Trail","2.2 DCI - 136 2003-2007","136","161","18%","314","376","19%","Nissan-X-Trail.jpg"
"1057","Peugeot","1007","1.4 HDI","68","90","32%","150","195","30%","1007.jpg"
"1058","Peugeot","1007","1.6 HDI","111","136","22%","260","320","23%","1007.jpg"
"1059","Peugeot","1007","1.6 16v","109","118","8%","149","159","6%","1007.jpg"
"1060","Peugeot","107","1.0i 16v","68","71","4%","93","99","6%","107.jpg"
"1061","Peugeot","107","1.4 HDI","54","75","38%","130","179","37%","107.jpg"
"1062","Peugeot","206","1.4 16V","88","96","9%","133","145","9%","206.jpg"
"1063","Peugeot","206","1.4 HDI","68","90","32%","150","195","30%","206.jpg"
"1064","Peugeot","206","1.6 16V","110","118","7%","149","159","6%","206.jpg"
"1065","Peugeot","206","1.6 HDI","109","137","25%","245","295","20%","206.jpg"
"1066","Peugeot","206","2.0 16V - 140","140","152","8%","190","205","7%","206.jpg"
"1067","Peugeot","206","2.0 16V - 177","177","188","6%","202","215","6%","206.jpg"
"1068","Peugeot","206","2.0 HDI","90","116","28%","205","253","23%","206.jpg"
"1069","Peugeot","207","1.4 HDI","67","92","37%","160","205","28%","207.jpg"
"1070","Peugeot","207","1.6 HDI - 107","107","120","12%","245","259","5%","207.jpg"
"1071","Peugeot","207","1.6 HDI - 89","89","116","30%","205","253","23%","207.jpg"
"1072","Peugeot","207","1.6 THP - 150","150","185","23%","240","285","18%","207.jpg"
"1073","Peugeot","207","1.6 THP - 175","175","200","14%","260","315","21%","207.jpg"
"1074","Peugeot","3008","1.6 HDI - 110","110","137","24%","254","304","19%","3008.jpg"
"1075","Peugeot","306","2.0 HDI","90","116","28%","205","253","23%","306.jpg"
"1076","Peugeot","307","1.4 16V","88","96","9%","133","145","9%","307.jpg"
"1077","Peugeot","307","1.4 HDI 16V","68","93","36%","150","165","10%","307.jpg"
"1078","Peugeot","307","1.6 HDI 16V - 90","90","118","31%","215","273","26%","307.jpg"
"1079","Peugeot","307","1.6 HDI 16V - 109","109","137","25%","254","304","19%","307.jpg"
"1080","Peugeot","307","1.6i 16V","110","120","9%","245","259","5%","307.jpg"
"1081","Peugeot","307","2.0 16V - 140","140","152","8%","190","205","7%","307.jpg"
"1082","Peugeot","307","2.0 16V - 177","177","188","6%","202","215","6%","307.jpg"
"1083","Peugeot","307","2.0 HDI - 90","90","116","28%","205","260","26%","307.jpg"
"1084","Peugeot","307","2.0 HDI - 107","107","137","28%","250","290","16%","307.jpg"
"1085","Peugeot","307","2.0 HDI - 110","110","130","18%","250","300","20%","307.jpg"
"1086","Peugeot","307","2.0 HDI - 137","137","165","20%","320","380","18%","307.jpg"
"1087","Peugeot","308","1.6 Vti","120","129","7%","160","172","7%","308.jpg"
"1088","Peugeot","308","1.6 THP - 150","150","185","23%","240","285","18%","308.jpg"
"1089","Peugeot","308","1.6 THP - 175","175","200","14%","260","315","21%","308.jpg"
"1090","Peugeot","308","1.6 HDI 16V - 90","90","118","31%","215","273","26%","308.jpg"
"1091","Peugeot","308","1.6 HDI 16V - 109","109","137","25%","254","304","19%","308.jpg"
"1092","Peugeot","308","2.0 Hdi","137","165","20%","320","380","18%","308.jpg"
"1093","Peugeot","4007","2.2 HDI","156","177","13%","380","442","16%","4007.jpg"
"1094","Peugeot","406","2.0 HDI - 90","90","116","28%","205","253","23%","406.jpg"
"1095","Peugeot","406","2.0 HDI - 110","110","137","24%","250","290","16%","406.jpg"
"1096","Peugeot","406","2.2 HDI","133","162","21%","314","385","22%","406.jpg"
"1097","Peugeot","407","1.6 HDI","109","137","25%","245","295","20%","407.jpg"
"1098","Peugeot","407","2.0 HDI - 136","136","164","20%","320","380","18%","407.jpg"
"1099","Peugeot","407","2.0 HDI - 140","140","170","21%","320","380","18%","407.jpg"
"1100","Peugeot","407","2.0 HDI - 163","163","195","19%","340","400","17%","407.jpg"
"1101","Peugeot","407","2.2 HDI 16V","168","200","19%","340","400","17%","407.jpg"
"1102","Peugeot","407","2.7 HDI V6 HDI","205","240","17%","440","526","19%","407.jpg"
"1103","Peugeot","5008","1.6 Vti","120","129","7%","160","172","7%","5008.jpg"
"1104","Peugeot","5008","1.6 THP - 156","156","185","18%","240","285","18%","5008.jpg"
"1105","Peugeot","5008","1.6 HDI","109","137","25%","245","295","20%","5008.jpg"
"1106","Peugeot","5008","2.0 HDI - 150","150","185","23%","340","400","17%","5008.jpg"
"1107","Peugeot","5008","2.0 HDI - 163","163","195","19%","340","400","17%","5008.jpg"
"1108","Peugeot","607","2.0 HDI - 110","110","137","24%","270","330","22%","607.jpg"
"1109","Peugeot","607","2.0 HDI - 136","136","164","20%","320","380","18%","607.jpg"
"1110","Peugeot","607","2.2 HDI - 136","136","155","13%","314","364","15%","607.jpg"
"1111","Peugeot","607","2.2 HDI - 170","170","201","18%","370","460","24%","607.jpg"
"1112","Peugeot","607","2.7 HDI V6 HDI","205","240","17%","440","526","19%","607.jpg"
"1113","Peugeot","806","2.0 HDI","110","137","24%","250","290","16%","807.jpg"
"1114","Peugeot","807","2.0 HDI - 107","107","137","28%","270","330","22%","807.jpg"
"1115","Peugeot","807","2.0 HDI - 118","118","146","23%","300","360","20%","807.jpg"
"1116","Peugeot","807","2.0 HDI - 134","134","164","22%","320","380","18%","807.jpg"
"1117","Peugeot","807","2.2 HDI - 128","128","155","21%","314","364","15%","807.jpg"
"1118","Peugeot","807","2.2 HDI - 167","167","201","20%","370","460","24%","807.jpg"
"1119","Peugeot","Bipper MPV","1.4 HDI","70","93","32%","160","210","31%","partner.jpg"
"1120","Peugeot","Partner MPV","1.6 HDI - 74","74","95","28%","190","225","18%","partner.jpg"
"1121","Peugeot","Partner MPV","1.6 HDI - 89","89","114","28%","195","231","18%","partner.jpg"
"1122","Peugeot","Partner MPV","1.6 HDI - 110","110","137","24%","254","304","19%","partner.jpg"
"1123","Peugeot","RCZ","2.0 HDI","163","195","19%","340","400","17%","peugeot-rcz.jpg"
"1124","Peugeot","RCZ","1.6 THP - 156","156","185","18%","240","285","18%","peugeot-rcz.jpg"
"1125","Peugeot","RCZ","1.6 THP - 200","200","200","0%","275","275","0%","peugeot-rcz.jpg"
"1126","Porsche","993","3.6i GT2","483","530","9%","640","720","12%","993.jpg"
"1127","Porsche","996","3.4i Carrera S - 320","320","345","7%","370","400","8%","996.jpg"
"1128","Porsche","996","3.6T Carrera 4 Turbo - 420","420","465","10%","560","660","17%","996.jpg"
"1129","Porsche","996","3.6 Turbo S - 450","450","530","17%","620","710","14%","996.jpg"
"1130","Porsche","996","3.6i Carrera - 320","320","345","7%","370","400","8%","996.jpg"
"1131","Porsche","996","3.6i Carrera 4 - 320","320","345","7%","370","400","8%","996.jpg"
"1132","Porsche","996","3.6i GT3 - 409","409","457","11%","405","500","23%","996.jpg"
"1133","Porsche","996","3.6i GT3 RS - 409","409","457","11%","405","500","23%","996.jpg"
"1134","Porsche","996","3.6i Turbo - 473","473","540","14%","680","760","11%","996.jpg"
"1135","Porsche","996","3.4i Carrera - 300","300","320","6%","350","375","7%","996.jpg"
"1136","Porsche","996","3.4i Carrera 4 - 300","300","320","6%","350","375","7%","996.jpg"
"1137","Porsche","996","3.6T Carrera GT3 - 360","360","375","4%","370","390","5%","996.jpg"
"1138","Porsche","996","3.6T Carrera GT3 RS - 381","381","401","5%","385","410","6%","996.jpg"
"1139","Porsche","997","3.8i Carrera 4S - 350","350","375","7%","400","430","7%","997.jpg"
"1140","Porsche","997","3.8i Carrera S - 350","350","375","7%","400","430","7%","997.jpg"
"1141","Porsche","997","3.6i Carrera - 340","340","360","5%","390","415","6%","997.jpg"
"1142","Porsche","997","3.6i Carrera 4 - 340","340","360","5%","390","415","6%","997.jpg"
"1143","Porsche","997","3.8i Carrera 4 S - 379","379","400","5%","420","440","4%","997.jpg"
